  453 20111029  4.3366666 20111029 16.2538891
  454 20111029 16.3372231 20111030  4.2483335
  455 20111030  4.3316665 20111030 16.2516670
  456 20111030 16.3349991 20111031  4.2522221
  457 20111031  4.3355556 20111031 16.2466660
  458 20111031 16.3299999 20111101  4.2491665
  459 20111101  4.3325000 20111101 16.2494450
  460 20111101 16.3327770 20111102  4.2463889
  461 20111102  4.3297224 20111102 16.2450008
  462 20111102 16.3283329 20111103  4.2466664
  463 20111103  4.3299999 20111103 16.2472229
  464 20111103 16.3305550 20111104  4.2097220
  465 20111104  4.2152777 20111104 16.2430553
  466 20111104 16.3263893 20111105  4.2452779
  467 20111105  4.3286109 20111105 16.2458324
  468 20111105 16.3291664 20111106  4.2408333
  469 20111106  4.3241668 20111106 16.2438889
  470 20111106 16.3272228 20111107  4.2444444
  471 20111107  4.3277779 20111107 16.2386112
  472 20111107 16.3219452 20111108  4.2049999
  473 20111108  4.2105556 20111108 16.2383327
  474 20111108 16.3216667 20111109  4.2436113
  475 20111109  4.3269444 20111109 16.2380562
  476 20111109 16.3213882 20111110  4.2413888
  477 20111110  4.3247223 20111110 16.2419453
  478 20111110 16.3252773 20111111  4.2424998
  479 20111111  4.3258333 20111111 16.2380562
  480 20111111 16.3213882 20111112  4.2408333
  481 20111112  4.3241668 20111112 16.2413883
  482 20111112 16.3247223 20111113  4.2422223
  483 20111113  4.3255553 20111113 16.2372227
  484 20111113 16.3205547 20111114  4.2405558
  485 20111114  4.3238888 20111114 16.2411118
  486 20111114 16.3244438 20111115  4.1705556
  487 20111115  4.2538891 20111115 16.1983337
  488 20111115 16.2038879 20111116  4.1722221
  489 20111116  4.2555556 20111116 16.1774998
  490 20111116 16.2608337 20111117  4.1758332
  491 20111117  4.2591667 20111117 16.1788883
  492 20111117 16.2622223 20111118  4.1788888
  493 20111118  4.2622223 20111118 16.2027779
  494 20111118 16.2083340 20111119  4.1750002
  495 20111119  4.2583332 20111119 16.1805553
  496 20111119 16.2638893 20111120  4.1813889
  497 20111120  4.2647223 20111120 16.1822224
  498 20111120 16.2655563 20111121  4.1827779
  499 20111121  4.2661109 20111121 16.1836109
  500 20111121 16.2669449 20111122  4.2427778
  501 20111122  4.3261113 20111122 16.2038879
  502 20111122 16.2094440 20111123  4.2372222
  503 20111123  4.3205557 20111123 16.2419453
  504 20111123 16.3252773 20111124  4.2419443
  505 20111124  4.3252778 20111124 16.2363892
  506 20111124 16.3197231 20111125  4.2411113
  507 20111125  4.3244443 20111125 16.2005558
  508 20111125 16.2061119 20111126  4.2394443
  509 20111126  4.3227777 20111126 16.2436104
  510 20111126 16.3269444 20111127  4.2380557
  511 20111127  4.3213887 20111127 16.2422218
  512 20111127 16.3255558 20111128  4.2366667
  513 20111128  4.3200002 20111128 16.2399998
  514 20111128 16.3233337 20111129  4.2394443
  515 20111129  4.3227777 20111129 16.2027779
  516 20111129 16.2083340 20111130  4.2361112
  517 20111130  4.3194447 20111130 16.2394447
  518 20111130 16.3227787 20111201  4.2338891
  519 20111201  4.3172221 20111201 16.2369442
  520 20111201 16.3202782 20111202  4.2313890
  521 20111202  4.3147221 20111202 16.1952782
  522 20111202 16.2008343 20111203  4.2341666
  523 20111203  4.3175001 20111203 16.2350006
  524 20111203 16.3183327 20111204  4.2294445
  525 20111204  4.3127780 20111204 16.2319450
  526 20111204 16.3152771 20111205  4.2263889
  527 20111205  4.3097224 20111205 16.1924992
  528 20111205 16.1980553 20111206  3.9569445
  529 20111206  4.0402780 20111206 15.7425003
  530 20111206 15.8258333 20111207  3.5250001
  531 20111207  3.6083333 20111207 15.3138885
  532 20111207 15.3972225 20111208  3.0994444
  533 20111208  3.1827779 20111208 14.8852777
  534 20111208 14.9686108 20111209  2.6711111
  535 20111209  2.7544444 20111209 14.4805555
  536 20111209 14.4861107 20111210  2.2472222
  537 20111210  2.3305554 20111210 14.0336113
  538 20111210 14.1169443 20111211  1.8197222
  539 20111211  1.9030555 20111211 13.6058331
  540 20111211 13.6891670 20111212  1.3922222
  541 20111212  1.4755555 20111212 13.1783333
  542 20111212 13.2616663 20111213  0.9680555
  543 20111213  1.0513889 20111213 12.7769442
  544 20111213 12.7825003 20111214  0.5380555
  545 20111214  0.6213889 20111214 12.3277779
  546 20111214 12.4111109 20111215  0.1144444
  547 20111215  0.1977778 20111215 11.9011106
  548 20111215 11.9844446 20111215 23.6877785
  549 20111215 23.7711105 20111216 11.4966669
  550 20111216 11.5022221 20111216 23.2633343
  551 20111216 23.3466663 20111217 11.0516663
  552 20111217 11.1350002 20111217 22.8383331
  553 20111217 22.9216671 20111218 10.6252775
  554 20111218 10.7086115 20111218 22.4119453
  555 20111218 22.4952774 20111219 10.1986113
  556 20111219 10.2819443 20111219 22.0049992
  557 20111219 22.0105553 20111220  9.7716665
  558 20111220  9.8549995 20111220 21.5794449
  559 20111220 21.5849991 20111221  9.3461113
  560 20111221  9.4294443 20111221 21.1347218
  561 20111221 21.2180557 20111222  8.9222221
  562 20111222  9.0055552 20111222 20.7099991
  563 20111222 20.7933331 20111223  8.4975004
  564 20111223  8.5808334 20111223 20.3016663
  565 20111223 20.3072224 20111224  8.0683336
  566 20111224  8.1516666 20111224 19.8558331
  567 20111224 19.9391670 20111225  7.6433334
  568 20111225  7.7266665 20111225 19.4308338
  569 20111225 19.5141659 20111226  7.2186112
  570 20111226  7.3019443 20111226 19.0061111
  571 20111226 19.0894451 20111227  6.7919445
  572 20111227  6.8752780 20111227 18.6005554
  573 20111227 18.6061115 20111228  6.3616667
  574 20111228  6.4450002 20111228 18.1513882
  575 20111228 18.2347221 20111229  5.9380555
  576 20111229  6.0213890 20111229 17.7244453
  577 20111229 17.8077774 20111230  5.5108333
  578 20111230  5.5941668 20111230 17.3194447
  579 20111230 17.3250008 20111231  5.0861111
  580 20111231  5.1694446 20111231 16.8719444
  581 20111231 16.9552784 20120101  4.6583333
  582 20120101  4.7416668 20120101 16.4447231
  583 20120101 16.5280552 20120102  4.2308335
  584 20120102  4.3141665 20120102 16.0172215
  585 20120102 16.1005554 20120103  3.8052778
  586 20120103  3.8886111 20120103 15.6138887
  587 20120103 15.6194448 20120104  3.3750000
  588 20120104  3.4583333 20120104 15.1641665
  589 20120104 15.2475004 20120105  2.9505556
  590 20120105  3.0338888 20120105 14.7366667
  591 20120105 14.8199997 20120106  2.5230556
  592 20120106  2.6063888 20120106 14.3313885
  593 20120106 14.3369446 20120107  2.0925000
  594 20120107  2.1758332 20120107 13.8830557
  595 20120107 13.9663887 20120108  1.6694444
  596 20120108  1.7527778 20120108 13.4555559
  597 20120108 13.5388889 20120109  1.2416667
  598 20120109  1.3250000 20120109 13.0280552
  599 20120109 13.1113892 20120110  0.8141667
  600 20120110  0.8975000 20120110 12.6008329
  601 20120110 12.6841669 20120111  0.4094445
  602 20120111  0.4150000 20120111 12.1705551
  603 20120111 12.2538891 20120111 23.9599991
  604 20120112  0.0433333 20120112 11.7463884
  605 20120112 11.8297224 20120112 23.5327778
  606 20120112 23.6161118 20120113 11.3191671
  607 20120113 11.4025002 20120113 23.1277771
  608 20120113 23.1333332 20120114 10.8888893
  609 20120114 10.9722223 20120114 22.6780548
  610 20120114 22.7613888 20120115 10.4641666
  611 20120115 10.5474997 20120115 22.2505550
  612 20120115 22.3338890 20120116 10.0369444
  613 20120116 10.1202774 20120116 21.8230553
  614 20120116 21.9063892 20120117  9.6094446
  615 20120117  9.6927776 20120117 21.4177780
  616 20120117 21.4233341 20120118  9.1788893
  617 20120118  9.2622223 20120118 20.9680557
  618 20120118 21.0513897 20120119  8.7541666
  619 20120119  8.8374996 20120119 20.5402775
  620 20120119 20.6236115 20120120  8.3263893
  621 20120120  8.4097223 20120120 20.1347218
  622 20120120 20.1402779 20120121  7.8958335
  623 20120121  7.9791665 20120121 19.6855564
  624 20120121 19.7688885 20120122  7.4716668
  625 20120122  7.5549998 20120122 19.2577782
  626 20120122 19.3411102 20120123  7.0438890
  627 20120123  7.1272221 20120123 18.8302784
  628 20120123 18.9136105 20120124  6.6174998
  629 20120124  6.7008333 20120124 18.4255562
  630 20120124 18.4311104 20120125  6.1866665
  631 20120125  6.2700000 20120125 17.9761105
  632 20120125 18.0594444 20120126  5.7622223
