Date x y z r
20130214 0.29924425 -0.07746777 0.018243413 0.3096469
20130215 0.3046301 -0.043981243 0.017944893 0.3083113
20130216 0.30694425 -0.010051813 0.017465437 0.30760503
20130217 0.30614215 0.023979452 0.016808666 0.30753952
20130218 0.30222997 0.057767253 0.015981136 0.3081159
20130219 0.29526454 0.09097197 0.014992147 0.30932477
20130220 0.28535077 0.12326916 0.013853439 0.3111467
20130221 0.27263707 0.15435803 0.012578777 0.31355318
20130222 0.2573089 0.18396825 0.01118346 0.3165079
20130223 0.23958121 0.2118648 0.009683819 0.31996816
20130224 0.21969058 0.2378509 0.00809671 0.32388663
20130225 0.19788718 0.26176876 0.0064390586 0.32821286
20130226 0.17442764 0.28349888 0.0047274632 0.33289483
20130227 0.14956859 0.30295786 0.0029778744 0.33788028
20130228 0.1235614 0.32009527 0.0012053528 0.34311783
20130301 0.09664805 0.33489004 -0.00057609525 0.34855777
20130302 0.06905818 0.3473466 -0.0023536186 0.35415283
20130303 0.041006967 0.35749075 -0.004115564 0.3598585
20130304 0.012694029 0.3653662 -0.005851474 0.36563346
20130305 -0.015697092 0.3710308 -0.007552055 0.3714395
20130306 -0.043998875 0.37455377 -0.009209116 0.3772416
20130307 -0.07205939 0.37601283 -0.010815499 0.3830081
20130308 -0.09974158 0.375492 -0.012364996 0.38871008
20130309 -0.12692234 0.37307963 -0.013852261 0.39432165
20130310 -0.15349156 0.3688669 -0.015272733 0.39981958
20130311 -0.17935106 0.36294642 -0.016622549 0.40518296
20130312 -0.2044136 0.35541147 -0.01789847 0.4103932
20130313 -0.22860177 0.34635493 -0.019097809 0.4154338
20130314 -0.25184718 0.33586887 -0.020218365 0.42029
20130315 -0.2740894 0.324044 -0.021258371 0.42494875
20130316 -0.2952753 0.31096947 -0.022216432 0.42939854
20130317 -0.31535813 0.2967326 -0.023091488 0.4336291
20130318 -0.33429694 0.2814187 -0.023882765 0.4376315
20130319 -0.35205594 0.26511115 -0.024589745 0.44139773
20130320 -0.36860397 0.24789123 -0.025212135 0.4449209
20130321 -0.3839139 0.22983833 -0.025749836 0.4481948
20130322 -0.39796233 0.21102989 -0.02620292 0.45121416
20130323 -0.41072917 0.19154158 -0.026571615 0.45397434
20130324 -0.42219725 0.17144737 -0.026856285 0.45647123
20130325 -0.43235207 0.15081966 -0.027057411 0.4587014
20130326 -0.4411815 0.12972945 -0.027175592 0.4606619
20130327 -0.44867572 0.10824647 -0.027211523 0.46235016
20130328 -0.4548268 0.086439334 -0.027165994 0.46376413
20130329 -0.4596288 0.064375706 -0.027039882 0.46490213
20130330 -0.46307737 0.042122453 -0.026834149 0.46576282
20130331 -0.46516994 0.019745804 -0.026549838 0.46634522
20130401 -0.4659055 -0.0026884777 -0.026188074 0.46664864
20130402 -0.4652845 -0.025114944 -0.025750058 0.46667278
20130403 -0.463309 -0.047468286 -0.02523708 0.46641758
20130404 -0.45998248 -0.06968319 -0.024650514 0.46588334
20130405 -0.4553101 -0.09169415 -0.023991821 0.46507064
20130406 -0.4492985 -0.113435335 -0.023262562 0.46398047
20130407 -0.44195604 -0.13484043 -0.022464398 0.46261403
20130408 -0.43329287 -0.15584244 -0.021599105 0.460973
20130409 -0.42332095 -0.17637362 -0.020668576 0.45905936
20130410 -0.41205445 -0.19636522 -0.019674841 0.45687553
20130411 -0.3995096 -0.21574746 -0.018620072 0.45442447
20130412 -0.38570526 -0.23444927 -0.017506603 0.4517095
20130413 -0.37066287 -0.25239825 -0.016336948 0.44873458
20130414 -0.35440692 -0.26952058 -0.01511381 0.44550425
20130415 -0.3369653 -0.28574082 -0.013840114 0.44202372
20130416 -0.31836948 -0.30098194 -0.0125190215 0.43829897
20130417 -0.29865524 -0.31516516 -0.011153959 0.43433678
20130418 -0.2778629 -0.32821012 -0.009748641 0.43014497
20130419 -0.25603798 -0.34003466 -0.00830711 0.4257323
20130420 -0.23323174 -0.35055515 -0.006833754 0.42110884
20130421 -0.20950194 -0.35968646 -0.0053333556 0.4162858
20130422 -0.18491349 -0.36734238 -0.0038111198 0.411276
20130423 -0.15953924 -0.3734358 -0.0022727153 0.40609387
20130424 -0.13346088 -0.37787923 -0.0007243143 0.40075558
20130425 -0.10676987 -0.38058552 0.00082736823 0.39527944
20130426 -0.07956828 -0.38146856 0.0023750353 0.3896858
20130427 -0.05196987 -0.38044444 0.0039107725 0.38399756
20130428 -0.024101004 -0.37743253 0.005426016 0.37824017
20130429 0.0038984586 -0.37235734 0.0069115325 0.3724419
20130430 0.031874347 -0.36515024 0.008357407 0.36663404
20130501 0.059657585 -0.3557517 0.0097530475 0.36085096
20130502 0.08706387 -0.3441141 0.011087221 0.35513034
20130503 0.11389373 -0.33020455 0.012348103 0.34951296
20130504 0.13993315 -0.3140084 0.013523378 0.3440428
20130505 0.16495487 -0.29553273 0.014600376 0.3387667
20130506 0.18872042 -0.2748102 0.015566255 0.33373395
20130507 0.2109833 -0.25190276 0.016408248 0.32899573
20130508 0.23149315 -0.22690511 0.017113956 0.3246042
20130509 0.2500009 -0.19994758 0.017671699 0.32061157
20130510 0.26626524 -0.17119801 0.0180709 0.3170686
20130511 0.28005975 -0.14086232 0.018302515 0.31402332
20130512 0.29118067 -0.109183446 0.01835943 0.31151932
20130513 0.29945472 -0.07643834 0.018236868 0.30959415
20130514 0.3047464 -0.042932864 0.017932696 0.30827776
20130515 0.30696422 -0.008994906 0.017447652 0.30759123
20130516 0.3060652 0.02503418 0.016785452 0.30754572
20130517 0.30205706 0.058809116 0.015952738 0.30814198
20130518 0.29499817 0.091990605 0.01495889 0.30937028
20130519 0.2849949 0.12425481 0.013815723 0.3112109
20130520 0.27219692 0.15530178 0.012537053 0.3136351
20130521 0.25679073 0.18486221 0.011138222 0.31660634
20130522 0.23899207 0.21270226 0.009635584 0.3200817
20130523 0.21903804 0.23862632 0.008046007 0.32401377
20130524 0.19717918 0.26247782 0.0063864095 0.328352
20130525 0.1736722 0.28413844 0.0046733757 0.33304435
20130526 0.14877363 0.30352584 0.0029228325 0.33803856
20130527 0.12273459 0.3205906 0.0011498104 0.3432833
20130528 0.095796764 0.33531246 -0.0006317193 0.34872892
20130529 0.06818933 0.34769654 -0.0024089417 0.35432822
20130530 0.040127028 0.35776937 -0.0041702413 0.3600368
20130531 0.011808964 0.36557505 -0.0059051975 0.3658134
20130601 -0.016581817 0.3711719 -0.007604551 0.37161994
20130602 -0.044878293 0.3746294 -0.009260146 0.37742153
20130603 -0.072929 0.37602556 -0.010864853 0.3831865
20130604 -0.10059733 0.37544447 -0.012412492 0.38888615
20130605 -0.1277606 0.37297463 -0.013897746 0.39449462
20130606 -0.15430911 0.3687073 -0.015316075 0.3999887
20130607 -0.18014503 0.36273518 -0.016663637 0.40534765
20130608 -0.20518139 0.35515144 -0.01793721 0.4105529
20130609 -0.22934115 0.34604898 -0.019134123 0.415588
20130610 -0.25255615 0.33551988 -0.020252192 0.42043826
20130611 -0.27476618 0.32365477 -0.021289662 0.4250907
20130612 -0.29591835 0.31054273 -0.022245148 0.4295338
20130613 -0.31596607 0.29627106 -0.023117598 0.43375742
20130614 -0.33486858 0.28092495 -0.02390625 0.43775257
20130615 -0.35259026 0.26458776 -0.024610592 0.44151133
20130616 -0.36910006 0.24734072 -0.025230335 0.44502681
20130617 -0.38437098 0.22926313 -0.02576539 0.44829285
20130618 -0.39837974 0.2104324 -0.02621583 0.4513042
20130619 -0.41110632 0.19092411 -0.02658189 0.45405617
20130620 -0.42253366 0.17081219 -0.026863938 0.45654482
20130621 -0.4326473 0.150169 -0.027062459 0.45876658
20130622 -0.44143525 0.1290655 -0.027178055 0.4607186
20130623 -0.44888768 0.10757139 -0.027211422 0.46239832
20130624 -0.4549968 0.085755244 -0.027163355 0.4638037
20130625 -0.4597566 0.063684694 -0.027034733 0.46493307
20130626 -0.46316293 0.04142659 -0.026826521 0.46578506
20130627 -0.4652132 0.019047141 -0.026539765 0.46635875
20130628 -0.46590644 -0.0033879022 -0.026175588 0.46665347
20130629 -0.46524316 -0.025813095 -0.025735203 0.46666884
20130630 -0.46322545 -0.04816313 -0.025219893 0.4664049
20130701 -0.45985693 -0.07037269 -0.02463104 0.46586198
20130702 -0.45514265 -0.09237627 -0.023970107 0.46504062
20130703 -0.44908944 -0.11410802 -0.023238657 0.46394178
20130704 -0.4417056 -0.1355016 -0.022438355 0.46256676
20130705 -0.43300143 -0.15649 -0.02157098 0.4609172
20130706 -0.42298895 -0.17700544 -0.020638432 0.45899513
20130707 -0.4116823 -0.19697915 -0.019642742 0.45680296
20130708 -0.39909792 -0.2163413 -0.01858609 0.45434365
20130709 -0.38525462 -0.23502079 -0.017470812 0.45162055
20130710 -0.370174 -0.25294518 -0.016299428 0.44863763
20130711 -0.35388064 -0.27004057 -0.015074651 0.44539943
20130712 -0.3364025 -0.28623152 -0.01379941 0.44191125
20130713 -0.3177713 -0.3014409 -0.012476876 0.43817905
20130714 -0.2980228 -0.31558993 -0.011110484 0.43420967
20130715 -0.27719757 -0.3285981 -0.009703958 0.4300109
20130716 -0.25534123 -0.34038335 -0.00826135 0.42559162
20130717 -0.23250532 -0.35086188 -0.0067870617 0.4209618
20130718 -0.20874776 -0.35994858 -0.0052858875 0.41613284
20130719 -0.18413368 -0.36755717 -0.003763046 0.41111755
20130720 -0.15873623 -0.37360054 -0.002224222 0.4059304
20130721 -0.13263738 -0.3779912 -0.0006756037 0.40058768
20130722 -0.10592888 -0.38064203 0.0008760762 0.39510766
20130723 -0.078713186 -0.38146698 0.002423502 0.38951084
20130724 -0.051104423 -0.38038218 0.003958739 0.38382018
20130725 -0.023229353 -0.37730718 0.0054732035 0.3780612
20130726 0.004771724 -0.3721667 0.0069576404 0.3722623
20130727 0.032744184 -0.36489224 0.008402113 0.3664548
20130728 0.06051848 -0.35542473 0.009796011 0.36067325
20130729 0.08790984 -0.34371692 0.011128079 0.35495535
20130730 0.114718325 -0.32973644 0.0123864785 0.34934202
20130731 0.1407295 -0.31346923 0.013558879 0.34387732
20130801 0.1657157 -0.29492316 0.014632601 0.33860815
20130802 0.1894382 -0.27413172 0.015594805 0.33358392
20130803 0.21165028 -0.25115782 0.016432729 0.32885578
20130804 0.23210154 -0.22609727 0.01713399 0.324476
20130805 0.2505431 -0.19908151 0.017686939 0.32049668
20130806 0.26673397 -0.17027955 0.018081041 0.31696853
20130807 0.28044832 -0.1398985 0.018307302 0.31393948
20130808 0.29148325 -0.10818239 0.01835868 0.31145298
20130809 0.29966652 -0.07540916 0.018230474 0.3095463
20130810 0.30486396 -0.041885454 0.017920636 0.3082492
20130811 0.3069855 -0.0079397 0.01743 0.3075824
20130812 0.30598968 0.026086483 0.016762372 0.30755678
20130813 0.30188587 0.059847865 0.015924482 0.30817273
20130814 0.29473394 0.0930055 0.014925792 0.30942026
20130815 0.28464168 0.12523618 0.013778184 0.31127936
20130816 0.27176002 0.1562408 0.01249553 0.31372094
20130817 0.2562764 0.18575114 0.01109321 0.3167083
20130818 0.23840743 0.21353447 0.009587602 0.32019836
20130819 0.2183907 0.23939641 0.00799558 0.3241436
20130820 0.19647703 0.2631816 0.006334061 0.3284934
20130821 0.17292319 0.28477287 0.00461961 0.33319566
20130822 0.14798564 0.3040889 0.0028681303 0.3381982
20130823 0.12191526 0.32108125 0.0010946213 0.3434497
20130824 0.09495337 0.33573055 -0.00068698 0.3489006
20130825 0.067328736 0.34804264 -0.0024638958 0.35450375
20130826 0.03925561 0.35804456 -0.0042245467 0.3602149
20130827 0.010932624 0.36578095 -0.00595855 0.36599278
20130828 -0.017457686 0.3713105 -0.007656682 0.37179953
20130829 -0.045748785 0.37470302 -0.009310817 0.3776003
20130830 -0.073789686 0.37603667 -0.010913859 0.38336354
20130831 -0.101444215 0.37539577 -0.012459654 0.38906062
20130901 -0.1285901 0.37286893 -0.013942911 0.39466575
20130902 -0.15511803 0.3685474 -0.015359112 0.40015587
20130903 -0.18093053 0.36252397 -0.016704436 0.40551022
20130904 -0.20594095 0.3548918 -0.017975679 0.41071036
20130905 -0.23007253 0.3457438 -0.019170187 0.41573986
20130906 -0.25325733 0.3351719 -0.020285789 0.42058414
20130907 -0.27543548 0.32326683 -0.02132074 0.4252302
20130908 -0.29655418 0.31011754 -0.022273669 0.4296666
20130909 -0.31656712 0.29581124 -0.023143534 0.43388322
20130910 -0.33543366 0.28043315 -0.023929577 0.43787113
20130911 -0.35311836 0.2640665 -0.024631297 0.44162244
20130912 -0.36959022 0.24679247 -0.025248414 0.44513026
20130913 -0.38482246 0.22869031 -0.025780836 0.4483885
20130914 -0.39879182 0.20983736 -0.026228651 0.45139185
20130915 -0.41147846 0.19030918 -0.026592094 0.45413572
20130916 -0.42286533 0.17017962 -0.026871534 0.4566161
20130917 -0.4329381 0.14952102 -0.027067464 0.45882958
20130918 -0.44168484 0.12840429 -0.027180487 0.4607732
20130919 -0.4490958 0.10689907 -0.027211305 0.46244448
20130920 -0.45516318 0.085073926 -0.027160712 0.46384135
20130921 -0.45988113 0.06299646 -0.02702959 0.46496215
20130922 -0.46324545 0.040733505 -0.02681891 0.46580556
20130923 -0.46525365 0.01835125 -0.02652972 0.4663706
20130924 -0.4659048 -0.0040845657 -0.026163144 0.4666567
20130925 -0.46519947 -0.0265085 -0.025720395 0.46666348
20130926 -0.4631398 -0.048855256 -0.025202764 0.46639094
20130927 -0.45972943 -0.0710595 -0.024611631 0.4658394
20130928 -0.45497352 -0.09305572 -0.023948466 0.46500945
20130929 -0.44887882 -0.11477806 -0.023214834 0.4639021
20130930 -0.44145387 -0.13616015 -0.022412403 0.46251857
20131001 -0.43270886 -0.15713498 -0.021542955 0.46086058
20131002 -0.42265597 -0.17763472 -0.020608395 0.45893013
20131003 -0.41130936 -0.19759057 -0.019610757 0.45672968
20131004 -0.39868554 -0.21693267 -0.018552227 0.4542622
20131005 -0.38480347 -0.23558988 -0.017435146 0.45153105
20131006 -0.3696848 -0.2534897 -0.016262041 0.4485402
20131007 -0.35335416 -0.27055824 -0.01503563 0.44529426
20131008 -0.3358397 -0.28671992 -0.01375885 0.4417985
20131009 -0.31717318 -0.30189762 -0.01243488 0.4380589
20131010 -0.29739058 -0.31601247 -0.011067161 0.4340824
20131011 -0.2765326 -0.328984 -0.009659432 0.42987677
20131012 -0.254645 -0.34072995 -0.008215751 0.4254509
20131013 -0.23177952 -0.35116658 -0.0067405333 0.42081487
20131014 -0.20799431 -0.36020875 -0.0052385856 0.41598007
20131015 -0.18335475 -0.3677701 -0.0037151407 0.41095936
20131016 -0.15793423 -0.3737635 -0.0021758983 0.4057673
20131017 -0.13181502 -0.3781015 -0.00062706304 0.4004202
20131018 -0.10508919 -0.38069698 0.00092461455 0.3949364
20131019 -0.07785952 -0.38146394 0.0024718 0.38933656
20131020 -0.050240546 -0.3803186 0.0040065385 0.3836436
20131021 -0.022359423 -0.3771807 0.0055202264 0.37788317
20131022 0.005643112 -0.37197503 0.007003587 0.37208375
20131023 0.033611983 -0.36463347 0.008446663 0.36627677
20131024 0.061377183 -0.3550972 0.009838821 0.36049688
20131025 0.088753454 -0.34331942 0.011168791 0.35478184
20131026 0.11554042 -0.3292683 0.012424714 0.3491727
20131027 0.1415232 -0.31293038 0.013594248 0.3437136
20131028 0.16647376 -0.29431427 0.014664707 0.33845156
20131029 0.19015308 -0.2734543 0.015623247 0.33343598
20131030 0.21231431 -0.25041443 0.016457116 0.3287181
20131031 0.23270696 -0.22529146 0.01715395 0.32435018
20131101 0.25108233 -0.19821799 0.017702125 0.32038426
20131102 0.2671998 -0.1693642 0.01809115 0.31687108
20131103 0.2808342 -0.13893837 0.018312087 0.31385833
20131104 0.2917834 -0.10718565 0.018357962 0.31138936
20131105 0.29987627 -0.07438488 0.018224148 0.3095012
20131106 0.3049799 -0.04084352 0.017908689 0.30822337
20131107 0.3070057 -0.006890515 0.017412506 0.3075763
20131108 0.30591378 0.027132284 0.016739497 0.3075705
20131109 0.30171502 0.060879707 0.01589648 0.30820608
20131110 0.29447085 0.09401317 0.014892999 0.3094727
20131111 0.28429046 0.12621011 0.0137410015 0.31135008
20131112 0.27132598 0.1571723 0.012454414 0.31380892
20131113 0.2557659 0.18663254 0.011048653 0.3168122
20131114 0.23782751 0.2143593 0.009540119 0.3203168
20131115 0.21774895 0.24015936 0.007945694 0.324275
20131116 0.19578132 0.26387858 0.0062822867 0.3286361
20131117 0.17218144 0.28540093 0.0045664487 0.33334813
20131118 0.14720565 0.30464613 0.002814056 0.3383588
20131119 0.12110459 0.3215667 0.0010400781 0.34361684
20131120 0.09411923 0.3361441 -0.0007415827 0.3490728
20131121 0.0664779 0.3483848 -0.0025181852 0.3546796
20131122 0.038394388 0.35831654 -0.0042781876 0.3603931
20131123 0.010066818 0.36598438 -0.0060112425 0.36617213
20131124 -0.018322758 0.37144738 -0.00770816 0.3719789
20131125 -0.046608295 0.37477568 -0.00936085 0.3777787
20131126 -0.07463927 0.37604758 -0.010962243 0.38354006
20131127 -0.102279946 0.37534764 -0.012506216 0.38923442
20131128 -0.1294085 0.3727645 -0.013987499 0.39483613
20131129 -0.15591592 0.36838952 -0.0154016 0.40032214
20131130 -0.18170512 0.36231545 -0.016744716 0.4056718
20131201 -0.20668979 0.35463548 -0.01801366 0.41086674
20131202 -0.23079342 0.3454425 -0.019205796 0.4158906
20131203 -0.25394833 0.33482844 -0.020318963 0.42072877
20131204 -0.27609488 0.3228839 -0.02135143 0.42536843
20131205 -0.2971805 0.30969787 -0.02230184 0.4297981
20131206 -0.317159 0.29535747 -0.023169152 0.4340077
20131207 -0.33598998 0.27994782 -0.023952628 0.43798834
20131208 -0.35363808 0.2635521 -0.024651764 0.44173217
20131209 -0.37007248 0.24625145 -0.02526629 0.4452323
20131210 -0.38526648 0.22812507 -0.02579612 0.44848272
20131211 -0.39919698 0.20925021 -0.026241345 0.45147812
20131212 -0.41184413 0.1897024 -0.026602205 0.45421392
20131213 -0.42319107 0.16955546 -0.026879074 0.45668614
20131214 -0.43322352 0.14888163 -0.02707245 0.45889136
20131215 -0.44192958 0.12775183 -0.027182935 0.46082664
20131216 -0.44929954 0.106235646 -0.027211236 0.46248952
20131217 -0.45532578 0.08440162 -0.027158152 0.46387795
20131218 -0.46000236 0.062317334 -0.027024567 0.4649903
20131219 -0.46332526 0.040049583 -0.02681145 0.4658252
20131220 -0.46529198 0.017664552 -0.026519855 0.46638176
20131221 -0.4659016 -0.00477203 -0.02615091 0.46665934
20131222 -0.4651548 -0.02719473 -0.02570583 0.4666576
20131223 -0.46305373 -0.049538244 -0.025185907 0.4663766
20131224 -0.45960206 -0.07173724 -0.024592526 0.4658166
20131225 -0.45480505 -0.093726195 -0.023927156 0.46497822
20131226 -0.44866952 -0.115439236 -0.023191368 0.46386248
20131227 -0.44120398 -0.13680999 -0.022386836 0.46247062
20131228 -0.4324187 -0.15777141 -0.021515341 0.46080437
20131229 -0.42232597 -0.17825562 -0.020578794 0.45886573
20131230 -0.41094 -0.19819383 -0.019579235 0.45665723
20131231 -0.39827734 -0.2175161 -0.018518852 0.45418173
20140101 -0.38435704 -0.23615128 -0.017399995 0.45144272
20140102 -0.36920086 -0.25402683 -0.016225193 0.44844416
20140103 -0.35283357 -0.27106875 -0.014997172 0.44519064
20140104 -0.33528334 -0.28720152 -0.013718877 0.44168746
20140105 -0.31658208 -0.3023479 -0.012393494 0.43794072
20140106 -0.29676595 -0.316429 -0.011024474 0.43395722
20140107 -0.27587575 -0.3293642 -0.009615564 0.42974487
20140108 -0.25395745 -0.34107134 -0.008170833 0.4253126
20140109 -0.23106298 -0.35146654 -0.0066947085 0.42067048
20140110 -0.20725067 -0.36046466 -0.0051920097 0.41582996
20140111 -0.18258613 -0.3679793 -0.003667983 0.41080397
20140112 -0.15714304 -0.3739233 -0.0021283426 0.40560707
20140113 -0.13100395 -0.37820923 -0.00057931006 0.40025565
20140114 -0.10426123 -0.38075 0.0009723473 0.39476818
20140115 -0.077018015 -0.38145965 0.0025192762 0.38916525
20140116 -0.049389202 -0.3802545 0.0040535033 0.38346997
20140117 -0.021502355 -0.3770544 0.0055664033 0.37770802
20140118 0.006501365 -0.37178436 0.00704868 0.371908
20140119 0.034466438 -0.36437652 0.008490355 0.36610144
20140120 0.06222239 -0.35477236 0.0098807765 0.360323
20140121 0.08958351 -0.3429255 0.011208652 0.35461068
20140122 0.11634897 -0.32880458 0.012462109 0.3490055
20140123 0.14230345 -0.31239685 0.013628794 0.34355175
20140124 0.16721858 -0.29371157 0.014696011 0.3382965
20140125 0.19085503 -0.27278402 0.015650917 0.33328924
20140126 0.21296579 -0.249679 0.016480768 0.32858124
20140127 0.23330034 -0.22449441 0.017173214 0.32422477
20140128 0.25161013 -0.19736399 0.017716661 0.32027188
20140129 0.26765493 -0.16845904 0.018100664 0.31677318
20140130 0.2812101 -0.13798903 0.018316332 0.3137763
20140131 0.29207435 -0.10620016 0.018356763 0.3113244
20140201 0.3000777 -0.07337223 0.018217403 0.30945432
20140202 0.30508843 -0.039813463 0.017896382 0.3081953
20140203 0.3070194 -0.0058533223 0.017394714 0.30756748
20140204 0.30583224 0.028166095 0.016716385 0.3075811
20140205 0.30153942 0.06189968 0.0158683 0.30823594
20140206 0.2942038 0.0950092 0.014860081 0.30952132
20140207 0.28393602 0.12717272 0.013703742 0.3114167
20140208 0.27088937 0.15809289 0.012413262 0.31389248
20140209 0.25525334 0.18750349 0.011004098 0.31691152
20140210 0.237246 0.21517415 0.009492669 0.3204305
20140211 0.217106 0.24091285 0.0078958655 0.32440153
20140212 0.19508466 0.26456663 0.006230592 0.328774
20140213 0.17143892 0.28602052 0.004513382 0.33349574
20140214 0.14642501 0.30519536 0.0027600885 0.33851457
20140215 0.120293334 0.3220446 0.0009856502 0.34377927
20140216 0.09328451 0.3365505 -0.00079606485 0.34924042
20140217 0.06562645 0.34872028 -0.0025723511 0.35485107
20140218 0.037532475 0.35858217 -0.0043317033 0.3605671
20140219 0.009200241 0.36618176 -0.0060638105 0.3663475
20140220 -0.019188697 0.3715785 -0.0077595166 0.37215453
20140221 -0.04746877 0.3748428 -0.009410763 0.37795365
20140222 -0.07548992 0.37605318 -0.011010512 0.3837134
20140223 -0.10311685 0.37529436 -0.012552665 0.38940534
20140224 -0.1302281 0.3726551 -0.01403198 0.3950039
20140225 -0.15671511 0.3682268 -0.015443984 0.4004861
20140226 -0.1824811 0.36210227 -0.016784895 0.4058314
20140227 -0.20744005 0.35437468 -0.018051546 0.41102147
20140228 -0.23151577 0.34513688 -0.019241314 0.41603997
20140301 -0.25464082 0.33448082 -0.020352054 0.4208724
20140302 -0.27675578 0.32249704 -0.021382045 0.4255059
20140303 -0.2978083 0.3092744 -0.02232994 0.42992914
20140304 -0.31775236 0.29490006 -0.023194712 0.434132
20140305 -0.33654776 0.27945906 -0.023975622 0.43810567
20140306 -0.35415924 0.2630345 -0.024672184 0.44184232
20140307 -0.37055615 0.24570748 -0.025284126 0.44533506
20140308 -0.38571188 0.22755711 -0.025811374 0.44857788
20140309 -0.39960346 0.20866062 -0.02625402 0.45156556
20140310 -0.41221115 0.18909346 -0.02661231 0.4542935
20140311 -0.42351812 0.1689294 -0.026886621 0.45675775
20140312 -0.4335102 0.14824067 -0.027077455 0.45895487
20140313 -0.44217557 0.1270981 -0.027185416 0.46088198
20140314 -0.4495046 0.10557128 -0.027211217 0.46253663
20140315 -0.45548967 0.0837287 -0.027155656 0.46391675
20140316 -0.46012497 0.061637923 -0.027019622 0.46502072
20140317 -0.46340644 0.03936572 -0.026804088 0.46584722
20140318 -0.4653317 0.01697826 -0.026510106 0.46639535
20140319 -0.46589985 -0.005458742 -0.026138812 0.46666446
20140320 -0.46511167 -0.027879858 -0.025691418 0.46665424
20140321 -0.46296927 -0.050219793 -0.025169222 0.46636474
20140322 -0.45947644 -0.072413206 -0.024573611 0.46579623
20140323 -0.45463845 -0.09439457 -0.023906058 0.4649494
20140324 -0.44846216 -0.116098 -0.023168135 0.4638252
20140325 -0.44095618 -0.1374571 -0.02236152 0.46242496
20140326 -0.4321308 -0.1584048 -0.021488 0.4607503
20140327 -0.42199838 -0.17887321 -0.020549485 0.4588034
20140328 -0.41057318 -0.1987935 -0.019548023 0.4565866
20140329 -0.39787188 -0.2180957 -0.018485807 0.45410296
20140330 -0.38391352 -0.23670863 -0.01736519 0.45135587
20140331 -0.36872 -0.2545597 -0.016188707 0.44834936
20140401 -0.35231617 -0.27157485 -0.014959093 0.44508806
20140402 -0.33473036 -0.2876785 -0.013679298 0.44157723
20140403 -0.31599453 -0.30279338 -0.012352514 0.437823
20140404 -0.29614502 -0.31684056 -0.010982203 0.43383226
20140405 -0.27522272 -0.3297394 -0.00957212 0.4296129
20140406 -0.25327384 -0.3414076 -0.008126346 0.42517388
20140407 -0.23035046 -0.3517613 -0.00664932 0.42052534
20140408 -0.20651112 -0.36071527 -0.0051458715 0.41567877
20140409 -0.18182167 -0.36818314 -0.0036212625 0.41064712
20140410 -0.15635605 -0.37407768 -0.0020812217 0.405445
20140411 -0.13019708 -0.3783115 -0.0005319863 0.40008894
20140412 -0.103437446 -0.38079748 0.0010196582 0.39459735
20140413 -0.076180644 -0.38144976 0.0025663404 0.388991
20140414 -0.048541933 -0.3801847 0.004100067 0.383293
20140415 -0.020649284 -0.3769223 0.0056121927 0.3775292
20140416 0.007355718 -0.37158775 0.0070933993 0.37172824
20140417 0.035317097 -0.36411342 0.008533687 0.3659217
20140418 0.06306391 -0.35444114 0.009922385 0.36014447
20140419 0.09040998 -0.34252492 0.011248181 0.3544345
20140420 0.11715401 -0.3283339 0.012499185 0.348833
20140421 0.14308026 -0.311856 0.01366303 0.34338433
20140422 0.16795996 -0.29310116 0.014727012 0.33813566
20140423 0.1915535 -0.27210552 0.015678287 0.33313656
20140424 0.21361367 -0.24893485 0.016504113 0.32843834
20140425 0.23388992 -0.22368813 0.017192163 0.32409325
20140426 0.25213385 -0.19650018 0.01773087 0.32015336
20140427 0.26810554 -0.16754355 0.018109826 0.3166692
20140428 0.28158098 -0.13702881 0.0183202 0.31368834
20140429 0.29235974 -0.10520331 0.01835515 0.3112537
20140430 0.3002728 -0.072347805 0.018210204 0.30940196
20140501 0.30518982 -0.0387713 0.017883578 0.30816206
20140502 0.30702507 -0.004803809 0.017376374 0.30755392
20140503 0.30574173 0.029212318 0.016692674 0.3075874
20140504 0.30135378 0.062932014 0.015839467 0.30826196
20140505 0.29392573 0.096017405 0.014826459 0.30956665
20140506 0.28356954 0.12814718 0.013665729 0.31148055
20140507 0.27043977 0.15902482 0.012371313 0.3139739
20140508 0.25472695 0.18838519 0.010958704 0.3170093
20140509 0.23664986 0.21599904 0.009444347 0.3205432
20140510 0.21644768 0.24167556 0.007845137 0.32452768
20140511 0.19437204 0.26526296 0.0061779767 0.328912
20140512 0.17067997 0.28664747 0.004459382 0.333644
20140513 0.14562759 0.30575097 0.002705182 0.33867148
20140514 0.119465046 0.32252786 0.00093028496 0.34394327
20140515 0.09243263 0.3369612 -0.0008514755 0.34941003
20140516 0.06475783 0.34905896 -0.0026274305 0.35502484
20140517 0.036653504 0.35885 -0.004386111 0.36074373
20140518 0.008316802 0.36638036 -0.0061172433 0.3665258
20140519 -0.020071212 0.37170988 -0.0078117056 0.37233332
20140520 -0.04834546 0.37490922 -0.009461472 0.3781319
20140521 -0.076356344 0.37605724 -0.011059536 0.38389015
20140522 -0.10396902 0.37523872 -0.012599826 0.38957977
20140523 -0.13106246 0.37254253 -0.014077125 0.39517525
20140524 -0.15752846 0.3680602 -0.015486984 0.40065366
20140525 -0.18327057 0.36188447 -0.01682564 0.40599456
20140526 -0.20820315 0.35410863 -0.018089946 0.41117966
20140527 -0.23225026 0.34482542 -0.019277291 0.4161927
20140528 -0.25534475 0.33412677 -0.020385548 0.42101926
